GEO_ID,NAME,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1600000US1748606,"Metamora village, Illinois",70.3,(X),3835,3835,3642,95,193,5,3642,95,3620,94.4,21,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,5,68,1.8,71,1.9,35,0.9,0.9,0,0,3835,3835,3813,99.4,89,2.3,71,1.9,36,0.9,0,0,19,0.5,3835,3835,97,2.5,68,1.8,10,0.3,19,0.5,0,0,3738,97.5,3542,92.4,21,0.5,0,0,1,0,0,0,0,0,174,4.5,0,0,174,4.5,1612,(X),2726,2726,1117,41,1609,59,3835,3835,1634,42.6,2201,57.4,74.2,(X),260,6.8,260,6.8,404,10.5,240,6.3,185,4.8,363,9.5,499,13,562,14.7,199,5.2,243,6.3,300,7.8,196,5.1,124,3.2,38.3,(X),1109,28.9,2811,73.3,2726,71.1,2671,69.6,783,20.4,620,16.2,2726,2726,1117,41,1609,59,69.4,(X),620,620,256,41.3,364,58.7
1600000US1748632,"Metcalf village, Illinois",63.6,(X),180,180,167,92.8,13,7.2,167,92.8,167,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7.2,0,0,0,0,0,0,14.1,0,0,180,180,180,100,0,0,0,0,0,0,0,0,13,7.2,180,180,13,7.2,13,7.2,0,0,0,0,0,0,167,92.8,167,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,(X),123,123,58,47.2,65,52.8,180,180,90,50,90,50,100,(X),6,3.3,9,5,25,13.9,21,11.7,2,1.1,10,5.6,45,25,18,10,4,2.2,22,12.2,11,6.1,4,2.2,3,1.7,40.4,(X),57,31.7,133,73.9,123,68.3,119,66.1,37,20.6,18,10,123,123,58,47.2,65,52.8,89.2,(X),18,18,7,38.9,11,61.1
1600000US1748645,"Metropolis city, Illinois",63.4,(X),6184,6184,5999,97,185,3,5999,97,5538,89.6,441,7.1,0,0,0,0,0,0,0,0,0,0,20,0.3,0,0,6,0.1,0,0,0,0,0,0,0,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,185,3,117,1.9,0,0,68,1.1,0.8,0,0,6184,6184,5723,92.5,558,9,0,0,88,1.4,0,0,0,0,6184,6184,187,3,160,2.6,3,0,0,0,24,0.4,5997,97,5351,86.5,441,7.1,0,0,20,0.3,0,0,0,0,185,3,0,0,185,3,3247,(X),4703,4703,2097,44.6,2606,55.4,6184,6184,2733,44.2,3451,55.8,79.2,(X),360,5.8,509,8.2,360,5.8,347,5.6,282,4.6,647,10.5,816,13.2,724,11.7,375,6.1,413,6.7,604,9.8,542,8.8,205,3.3,42.2,(X),1464,23.7,4882,78.9,4720,76.3,4561,73.8,1562,25.3,1351,21.8,4720,4720,2114,44.8,2606,55.2,81.1,(X),1351,1351,524,38.8,827,61.2
1600000US1748671,"Mettawa village, Illinois",95.2,(X),545,545,541,99.3,4,0.7,541,99.3,510,93.6,6,1.1,0,0,0,0,0,0,0,0,0,0,21,3.9,8,1.5,7,1.3,0,0,0,0,4,0.7,1,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,4,0.7,4,0.7,0,0,0,0,4,0.7,0.8,0,0,545,545,514,94.3,6,1.1,0,0,25,4.6,0,0,4,0.7,545,545,24,4.4,16,2.9,0,0,0,0,8,1.5,521,95.6,490,89.9,6,1.1,0,0,21,3.9,0,0,0,0,4,0.7,0,0,4,0.7,229,(X),432,432,178,41.2,254,58.8,545,545,220,40.4,325,59.6,67.7,(X),8,1.5,42,7.7,21,3.9,37,6.8,47,8.6,18,3.3,48,8.8,94,17.2,44,8.1,65,11.9,96,17.6,21,3.9,4,0.7,49.6,(X),97,17.8,463,85,448,82.2,420,77.1,160,29.4,121,22.2,448,448,186,41.5,262,58.5,71,(X),121,121,59,48.8,62,51.2
1600000US1748853,"Middletown village, Illinois",60.6,(X),317,317,288,90.9,29,9.1,288,90.9,286,90.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,29,9.1,0,0,29,9.1,0,0,8.3,0,0,317,317,315,99.4,0,0,29,9.1,2,0.6,0,0,0,0,317,317,0,0,0,0,0,0,0,0,0,0,317,100,286,90.2,0,0,0,0,2,0.6,0,0,0,0,29,9.1,0,0,29,9.1,174,(X),225,225,113,50.2,112,49.8,317,317,165,52.1,152,47.9,108.6,(X),14,4.4,32,10.1,29,9.1,18,5.7,0,0,49,15.5,48,15.1,43,13.6,13,4.1,18,5.7,32,10.1,7,2.2,14,4.4,36.1,(X),90,28.4,235,74.1,227,71.6,224,70.7,64,20.2,53,16.7,227,227,113,49.8,114,50.2,99.1,(X),53,53,20,37.7,33,62.3
1600000US1748892,"Midlothian village, Illinois",87.8,(X),14718,14718,14216,96.6,502,3.4,14216,96.6,11926,81,1222,8.3,57,0.4,0,0,0,0,0,0,0,0,380,2.6,153,1,41,0.3,167,1.1,0,0,19,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,4.3,502,3.4,257,1.7,111,0.8,63,0.4,0.4,0,0,14718,14718,12417,84.4,1490,10.1,179,1.2,454,3.1,0,0,702,4.8,14718,14718,3666,24.9,3236,22,273,1.9,20,0.1,137,0.9,11052,75.1,9020,61.3,1222,8.3,0,0,380,2.6,0,0,0,0,430,2.9,0,0,430,2.9,5908,(X),10714,10714,5510,51.4,5204,48.6,14718,14718,7584,51.5,7134,48.5,106.3,(X),840,5.7,890,6,794,5.4,987,6.7,1043,7.1,1969,13.4,1881,12.8,2158,14.7,1216,8.3,1021,6.9,1072,7.3,602,4.1,245,1.7,38.7,(X),3306,22.5,11952,81.2,11412,77.5,10879,73.9,2374,16.1,1919,13,11412,11412,5883,51.6,5529,48.4,106.4,(X),1919,1919,897,46.7,1022,53.3
1600000US1749009,"Milan village, Illinois",68.8,(X),5084,5084,4963,97.6,121,2.4,4963,97.6,4514,88.8,351,6.9,0,0,0,0,0,0,0,0,0,0,48,0.9,0,0,0,0,4,0.1,0,0,0,0,0,0,44,0.9,14,0.3,0,0,14,0.3,0,0,0,0,36,0.7,121,2.4,16,0.3,39,0.8,0,0,0.5,0,0,5084,5084,4630,91.1,367,7.2,39,0.8,48,0.9,37,0.7,84,1.7,5084,5084,284,5.6,226,4.4,18,0.4,0,0,40,0.8,4800,94.4,4314,84.9,351,6.9,0,0,48,0.9,14,0.3,0,0,73,1.4,0,0,73,1.4,2655,(X),4092,4092,1833,44.8,2259,55.2,5084,5084,2363,46.5,2721,53.5,86.8,(X),258,5.1,296,5.8,272,5.4,175,3.4,260,5.1,586,11.5,790,15.5,561,11,392,7.7,336,6.6,562,11.1,445,8.8,151,3,42.3,(X),966,19,4222,83,4118,81,4024,79.2,1369,26.9,1158,22.8,4118,4118,1848,44.9,2270,55.1,81.4,(X),1158,1158,472,40.8,686,59.2
1600000US1749048,"Milford village, Illinois",83.4,(X),1320,1320,1308,99.1,12,0.9,1308,99.1,1209,91.6,6,0.5,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,6.8,12,0.9,10,0.8,0,0,2,0.2,0.3,0,0,1320,1320,1221,92.5,16,1.2,3,0.2,2,0.2,0,0,90,6.8,1320,1320,107,8.1,107,8.1,0,0,0,0,0,0,1213,91.9,1192,90.3,6,0.5,3,0.2,0,0,0,0,0,0,12,0.9,0,0,12,0.9,655,(X),997,997,497,49.8,500,50.2,1320,1320,677,51.3,643,48.7,105.3,(X),75,5.7,93,7,75,5.7,98,7.4,58,4.4,125,9.5,136,10.3,155,11.7,104,7.9,91,6.9,163,12.3,71,5.4,76,5.8,45,(X),297,22.5,1048,79.4,1023,77.5,964,73,358,27.1,310,23.5,1023,1023,508,49.7,515,50.3,98.6,(X),310,310,141,45.5,169,54.5
1600000US1749100,"Millbrook village, Illinois",61.3,(X),337,337,321,95.3,16,4.7,321,95.3,321,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4.7,0,0,16,4.7,0,0,7.8,0,0,337,337,337,100,0,0,16,4.7,0,0,0,0,0,0,337,337,21,6.2,7,2.1,14,4.2,0,0,0,0,316,93.8,300,89,0,0,0,0,0,0,0,0,0,0,16,4.7,0,0,16,4.7,129,(X),298,298,120,40.3,178,59.7,337,337,142,42.1,195,57.9,72.8,(X),12,3.6,9,2.7,14,4.2,17,5,25,7.4,46,13.6,27,8,61,18.1,48,14.2,28,8.3,28,8.3,17,5,5,1.5,49.5,(X),39,11.6,302,89.6,298,88.4,284,84.3,68,20.2,50,14.8,298,298,120,40.3,178,59.7,67.4,(X),50,50,19,38,31,62
1600000US1749178,"Mill Creek village, Illinois",-,(X),53,53,53,100,0,0,53,100,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4,0,0,53,53,53,100,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,53,100,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,(X),47,47,14,29.8,33,70.2,53,53,20,37.7,33,62.3,60.6,(X),0,0,0,0,0,0,11,20.8,0,0,5,9.4,12,22.6,11,20.8,3,5.7,11,20.8,0,0,0,0,0,0,44.8,(X),6,11.3,53,100,47,88.7,42,79.2,6,11.3,0,0,47,47,14,29.8,33,70.2,42.4,(X),0,0,0,-,0,-
1600000US1749191,"Milledgeville village, Illinois",94.2,(X),1072,1072,1002,93.5,70,6.5,1002,93.5,995,92.8,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,70,6.5,46,4.3,9,0.8,0,0,2.5,0,0,1072,1072,1065,99.3,62,5.8,21,2,0,0,0,0,6,0.6,1072,1072,66,6.2,50,4.7,15,1.4,0,0,1,0.1,1006,93.8,971,90.6,4,0.4,0,0,0,0,0,0,0,0,31,2.9,0,0,31,2.9,545,(X),890,890,471,52.9,419,47.1,1072,1072,578,53.9,494,46.1,117,(X),83,7.7,25,2.3,36,3.4,95,8.9,134,12.5,81,7.6,141,13.2,114,10.6,56,5.2,72,6.7,133,12.4,86,8,16,1.5,42,(X),182,17,919,85.7,890,83,812,75.7,279,26,235,21.9,890,890,471,52.9,419,47.1,112.4,(X),235,235,114,48.5,121,51.5
1600000US1749308,"Millington village, Illinois",170,(X),651,651,651,100,0,0,651,100,651,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,651,651,651,100,0,0,0,0,0,0,0,0,0,0,651,651,34,5.2,34,5.2,0,0,0,0,0,0,617,94.8,617,94.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,(X),486,486,286,58.8,200,41.2,651,651,380,58.4,271,41.6,140.2,(X),35,5.4,37,5.7,64,9.8,33,5.1,38,5.8,87,13.4,128,19.7,78,12,36,5.5,61,9.4,45,6.9,5,0.8,4,0.6,39,(X),162,24.9,505,77.6,489,75.1,471,72.4,95,14.6,54,8.3,489,489,286,58.5,203,41.5,140.9,(X),54,54,34,63,20,37
1600000US1749347,"Mill Shoals village, Illinois",75,(X),194,194,194,100,0,0,194,100,194,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,194,194,194,100,0,0,0,0,0,0,0,0,0,0,194,194,1,0.5,1,0.5,0,0,0,0,0,0,193,99.5,193,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,(X),154,154,79,51.3,75,48.7,194,194,97,50,97,50,100,(X),4,2.1,7,3.6,16,8.2,15,7.7,13,6.7,26,13.4,19,9.8,20,10.3,8,4.1,10,5.2,25,12.9,22,11.3,9,4.6,44.4,(X),38,19.6,166,85.6,156,80.4,152,78.4,66,34,56,28.9,156,156,79,50.6,77,49.4,102.6,(X),56,56,24,42.9,32,57.1
1600000US1749386,"Millstadt village, Illinois",45.1,(X),3915,3915,3915,100,0,0,3915,100,3893,99.4,22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,3915,3915,3893,99.4,22,0.6,0,0,0,0,0,0,0,0,3915,3915,122,3.1,67,1.7,0,0,0,0,55,1.4,3793,96.9,3771,96.3,22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,(X),3052,3052,1421,46.6,1631,53.4,3915,3915,1923,49.1,1992,50.9,96.5,(X),242,6.2,285,7.3,221,5.6,207,5.3,333,8.5,534,13.6,478,12.2,522,13.3,213,5.4,314,8,280,7.2,186,4.8,100,2.6,37.7,(X),844,21.6,3145,80.3,3071,78.4,2866,73.2,752,19.2,566,14.5,3071,3071,1440,46.9,1631,53.1,88.3,(X),566,566,176,31.1,390,68.9
1600000US1749477,"Milton village, Illinois",67.4,(X),232,232,231,99.6,1,0.4,231,99.6,230,99.1,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,11.2,0,0,232,232,231,99.6,0,0,1,0.4,0,0,0,0,1,0.4,232,232,1,0.4,1,0.4,0,0,0,0,0,0,231,99.6,230,99.1,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,146,(X),188,188,87,46.3,101,53.7,232,232,110,47.4,122,52.6,90.2,(X),10,4.3,13,5.6,5,2.2,16,6.9,10,4.3,26,11.2,8,3.4,38,16.4,23,9.9,11,4.7,39,16.8,33,14.2,0,0,51.5,(X),44,19,199,85.8,188,81,183,78.9,82,35.3,72,31,188,188,87,46.3,101,53.7,86.1,(X),72,72,29,40.3,43,59.7
1600000US1749516,"Mineral village, Illinois",90.5,(X),231,231,226,97.8,5,2.2,226,97.8,221,95.7,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3,0,0,0,0,0,0,3,1.3,0,0,5,2.2,0,0,5,2.2,0,0,11.2,0,0,231,231,226,97.8,2,0.9,5,2.2,0,0,3,1.3,0,0,231,231,0,0,0,0,0,0,0,0,0,0,231,100,221,95.7,2,0.9,0,0,0,0,3,1.3,0,0,5,2.2,0,0,5,2.2,110,(X),196,196,105,53.6,91,46.4,231,231,124,53.7,107,46.3,115.9,(X),5,2.2,6,2.6,14,6.1,24,10.4,10,4.3,26,11.3,25,10.8,40,17.3,20,8.7,21,9.1,22,9.5,15,6.5,3,1.3,46.3,(X),35,15.2,204,88.3,196,84.8,181,78.4,53,22.9,40,17.3,196,196,105,53.6,91,46.4,115.4,(X),40,40,19,47.5,21,52.5
1600000US1749555,"Minier village, Illinois",67.9,(X),1200,1200,1196,99.7,4,0.3,1196,99.7,1182,98.5,2,0.2,12,1,4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3,2,0.2,2,0.2,0,0,2.3,0,0,1200,1200,1186,98.8,4,0.3,14,1.2,0,0,0,0,0,0,1200,1200,30,2.5,23,1.9,0,0,0,0,7,0.6,1170,97.5,1156,96.3,2,0.2,8,0.7,0,0,0,0,0,0,4,0.3,0,0,4,0.3,538,(X),957,957,466,48.7,491,51.3,1200,1200,604,50.3,596,49.7,101.3,(X),54,4.5,57,4.8,81,6.8,93,7.8,56,4.7,170,14.2,102,8.5,212,17.7,82,6.8,63,5.3,129,10.8,81,6.8,20,1.7,43.6,(X),240,20,997,83.1,960,80,905,75.4,253,21.1,230,19.2,960,960,469,48.9,491,51.1,95.5,(X),230,230,93,40.4,137,59.6
1600000US1749568,"Minonk city, Illinois",60.4,(X),2208,2208,2178,98.6,30,1.4,2178,98.6,2131,96.5,14,0.6,0,0,0,0,0,0,0,0,0,0,6,0.3,0,0,0,0,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.2,30,1.4,20,0.9,0,0,10,0.5,0.9,0,0,2208,2208,2161,97.9,34,1.5,0,0,16,0.7,0,0,27,1.2,2208,2208,39,1.8,38,1.7,0,0,0,0,1,0,2169,98.2,2119,96,14,0.6,0,0,6,0.3,0,0,0,0,30,1.4,0,0,30,1.4,940,(X),1622,1622,770,47.5,852,52.5,2208,2208,1018,46.1,1190,53.9,85.5,(X),89,4,105,4.8,249,11.3,185,8.4,100,4.5,285,12.9,227,10.3,296,13.4,140,6.3,139,6.3,166,7.5,133,6,94,4.3,40.1,(X),585,26.5,1720,77.9,1623,73.5,1569,71.1,476,21.6,393,17.8,1623,1623,771,47.5,852,52.5,90.5,(X),393,393,148,37.7,245,62.3
1600000US1749607,"Minooka village, Illinois",74.3,(X),11291,11291,11120,98.5,171,1.5,11120,98.5,10395,92.1,260,2.3,18,0.2,0,0,0,0,0,0,0,0,89,0.8,0,0,0,0,70,0.6,0,0,19,0.2,0,0,0,0,17,0.2,0,0,0,0,17,0.2,0,0,341,3,171,1.5,10,0.1,16,0.1,49,0.4,0.6,0,0,11291,11291,10551,93.4,285,2.5,34,0.3,138,1.2,17,0.2,437,3.9,11291,11291,2009,17.8,1880,16.7,62,0.5,0,0,67,0.6,9282,82.2,8900,78.8,172,1.5,0,0,89,0.8,17,0.2,14,0.1,90,0.8,15,0.1,75,0.7,3699,(X),7421,7421,3419,46.1,4002,53.9,11291,11291,5472,48.5,5819,51.5,94,(X),909,8.1,1096,9.7,977,8.7,982,8.7,765,6.8,1602,14.2,1710,15.1,1310,11.6,676,6,450,4,544,4.8,161,1.4,109,1,31.9,(X),3691,32.7,8018,71,7600,67.3,7215,63.9,1108,9.8,814,7.2,7600,7600,3552,46.7,4048,53.3,87.7,(X),814,814,347,42.6,467,57.4
1600000US1749698,"Mitchell CDP, Illinois",83.3,(X),1219,1219,1207,99,12,1,1207,99,1199,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.7,12,1,0,0,0,0,0,0,2.2,0,0,1219,1219,1211,99.3,0,0,0,0,0,0,12,1,20,1.6,1219,1219,75,6.2,75,6.2,0,0,0,0,0,0,1144,93.8,1132,92.9,0,0,0,0,0,0,0,0,0,0,12,1,0,0,12,1,522,(X),1039,1039,463,44.6,576,55.4,1219,1219,525,43.1,694,56.9,75.6,(X),10,0.8,54,4.4,27,2.2,126,10.3,102,8.4,146,12,111,9.1,187,15.3,105,8.6,153,12.6,140,11.5,39,3.2,19,1.6,46.8,(X),180,14.8,1096,89.9,1039,85.2,992,81.4,296,24.3,198,16.2,1039,1039,463,44.6,576,55.4,80.4,(X),198,198,90,45.5,108,54.5
1600000US1749802,"Modesto village, Illinois",75.9,(X),212,212,210,99.1,2,0.9,210,99.1,210,99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9,0,0,0,0,0,0,12.1,0,0,212,212,212,100,0,0,0,0,0,0,0,0,2,0.9,212,212,2,0.9,2,0.9,0,0,0,0,0,0,210,99.1,210,99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,(X),172,172,93,54.1,79,45.9,212,212,111,52.4,101,47.6,109.9,(X),1,0.5,17,8,14,6.6,9,4.2,12,5.7,12,5.7,29,13.7,31,14.6,29,13.7,7,3.3,30,14.2,10,4.7,11,5.2,47.3,(X),40,18.9,180,84.9,172,81.1,171,80.7,56,26.4,51,24.1,172,172,93,54.1,79,45.9,117.7,(X),51,51,22,43.1,29,56.9
1600000US1749854,"Mokena village, Illinois",96,(X),20720,20720,20388,98.4,332,1.6,20388,98.4,19611,94.6,233,1.1,9,0,0,0,0,0,0,0,0,0,416,2,128,0.6,29,0.1,83,0.4,0,0,22,0.1,130,0.6,24,0.1,0,0,0,0,0,0,0,0,0,0,119,0.6,332,1.6,89,0.4,39,0.2,78,0.4,0.3,0,0,20720,20720,19933,96.2,343,1.7,48,0.2,530,2.6,0,0,224,1.1,20720,20720,1020,4.9,963,4.6,0,0,13,0.1,44,0.2,19700,95.1,18818,90.8,233,1.1,0,0,416,2,0,0,0,0,233,1.1,0,0,233,1.1,7385,(X),15174,15174,7398,48.8,7776,51.2,20720,20720,10619,51.3,10101,48.8,105.1,(X),1474,7.1,1587,7.7,1248,6,1439,6.9,1083,5.2,2189,10.6,2672,12.9,3045,14.7,1708,8.2,1713,8.3,1778,8.6,629,3,155,0.7,40.1,(X),5277,25.5,16101,77.7,15443,74.5,14764,71.3,3574,17.2,2562,12.4,15443,15443,7508,48.6,7935,51.4,94.6,(X),2562,2562,1255,49,1307,51
1600000US1749867,"Moline city, Illinois",85.9,(X),42364,42364,41167,97.2,1197,2.8,41167,97.2,35764,84.4,2616,6.2,154,0.4,2,0,0,0,7,0,18,0,1108,2.6,400,0.9,0,0,181,0.4,0,0,75,0.2,22,0.1,430,1,3,0,0,0,3,0,0,0,0,0,1522,3.6,1197,2.8,618,1.5,103,0.2,115,0.3,0.2,28,0.1,42364,42364,36816,86.9,3365,7.9,305,0.7,1308,3.1,19,0,1767,4.2,42364,42364,7232,17.1,6527,15.4,388,0.9,8,0,309,0.7,35132,82.9,30582,72.2,2567,6.1,65,0.2,1108,2.6,3,0,0,0,807,1.9,0,0,807,1.9,20097,(X),30404,30404,14937,49.1,15467,50.9,42364,42364,20976,49.5,21388,50.5,98.1,(X),2903,6.9,2678,6.3,2654,6.3,2185,5.2,2824,6.7,5392,12.7,5107,12.1,4950,11.7,2996,7.1,2691,6.4,4408,10.4,2647,6.2,929,2.2,39.6,(X),9614,22.7,33756,79.7,32750,77.3,31191,73.6,9562,22.6,7984,18.8,32750,32750,16111,49.2,16639,50.8,96.8,(X),7984,7984,3689,46.2,4295,53.8
1600000US1749893,"Momence city, Illinois",74.3,(X),3146,3146,2955,93.9,191,6.1,2955,93.9,2526,80.3,227,7.2,0,0,0,0,0,0,0,0,0,0,7,0.2,0,0,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,6.2,191,6.1,99,3.1,20,0.6,0,0,0.9,0,0,3146,3146,2717,86.4,365,11.6,59,1.9,7,0.2,0,0,228,7.2,3146,3146,520,16.5,430,13.7,90,2.9,0,0,0,0,2626,83.5,2234,71,227,7.2,0,0,7,0.2,0,0,0,0,158,5,0,0,158,5,1263,(X),2283,2283,1123,49.2,1160,50.8,3146,3146,1568,49.8,1578,50.2,99.4,(X),167,5.3,101,3.2,279,8.9,271,8.6,271,8.6,309,9.8,350,11.1,413,13.1,376,12,168,5.3,173,5.5,194,6.2,74,2.4,38.7,(X),779,24.8,2521,80.1,2367,75.2,2252,71.6,583,18.5,441,14,2367,2367,1170,49.4,1197,50.6,97.7,(X),441,441,188,42.6,253,57.4
1600000US1749945,"Monee village, Illinois",46.1,(X),5124,5124,4998,97.5,126,2.5,4998,97.5,3531,68.9,1005,19.6,0,0,0,0,0,0,0,0,0,0,241,4.7,62,1.2,0,0,179,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,4.3,126,2.5,11,0.2,0,0,0,0,0.5,0,0,5124,5124,3639,71,1034,20.2,0,0,259,5.1,0,0,318,6.2,5124,5124,500,9.8,435,8.5,48,0.9,0,0,17,0.3,4624,90.2,3368,65.7,1005,19.6,0,0,222,4.3,0,0,0,0,29,0.6,0,0,29,0.6,2226,(X),4026,4026,1897,47.1,2129,52.9,5124,5124,2375,46.4,2749,53.6,86.4,(X),261,5.1,290,5.7,287,5.6,159,3.1,349,6.8,824,16.1,631,12.3,902,17.6,173,3.4,291,5.7,588,11.5,255,5,114,2.2,42.2,(X),961,18.8,4238,82.7,4163,81.2,3893,76,1106,21.6,957,18.7,4163,4163,1968,47.3,2195,52.7,89.7,(X),957,957,302,31.6,655,68.4
